xmin,ymin,xmax,ymax,%water,%builtup,%greencover,%others
77.27520405,28.528405,77.28030666,28.532855,0,0,0.0367,0.9633
77.28030666,28.528405,77.28540927,28.532855,0,0.373204,0,0.626796
77.28540927,28.528405,77.29051188,28.532855,0,0,0.267152,0.732848
77.29051188,28.528405,77.29561449,28.532855,0,0.102564,0.384832,0.512604
77.29561449,28.528405,77.30071709,28.532855,0,0.081752,0.453784,0.464464
77.30071709,28.528405,77.3058197,28.532855,0,0,0.358176,0.641824
77.3058197,28.528405,77.31092231,28.532855,0,0,0,1
77.31092231,28.528405,77.31602492,28.532855,0,0.632168,0,0.367832
77.31602492,28.528405,77.32112752,28.532855,0,0,0.129132,0.870868
77.32112752,28.528405,77.32623013,28.532855,0,0.038424,0.423824,0.537752
77.32623013,28.528405,77.33133274,28.532855,0,0,0,1
77.33133274,28.528405,77.33643535,28.532855,0,0.136144,0.05568,0.808176
77.33643535,28.528405,77.34153796,28.532855,0,0,0.082352,0.917648
77.34153796,28.528405,77.34664056,28.532855,0,0,0,1
77.34664056,28.528405,77.35174317,28.532855,0,0,0.134596,0.865404
76.846585,28.523955,76.85168761,28.528405,0,0,0.110281481,0.889718519
76.85168761,28.523955,76.85679022,28.528405,0,0,0,1
76.85679022,28.523955,76.86189282,28.528405,0,0,0,1
76.86189282,28.523955,76.86699543,28.528405,0,0,0.177288889,0.822711111
76.86699543,28.523955,76.87209804,28.528405,0,0,0,1
76.87209804,28.523955,76.87720065,28.528405,0,0,0,1
76.87720065,28.523955,76.88230325,28.528405,0,0,0,1
76.88230325,28.523955,76.88740586,28.528405,0,0,0,1
76.88740586,28.523955,76.89250847,28.528405,0,0,0,1
76.89250847,28.523955,76.89761108,28.528405,0,0.520602469,0,0.479397531
76.89761108,28.523955,76.90271369,28.528405,0,0.182508642,0,0.817491358
76.90271369,28.523955,76.90781629,28.528405,0,0.048612346,0.042869136,0.908518519
76.90781629,28.523955,76.9129189,28.528405,0,0,0.116474074,0.883525926
76.9129189,28.523955,76.91802151,28.528405,0,0,0,1
76.91802151,28.523955,76.92312412,28.528405,0,0,0,1
76.92312412,28.523955,76.92822672,28.528405,0,0,0,1
76.92822672,28.523955,76.93332933,28.528405,0,0,0.286666667,0.713333333
76.93332933,28.523955,76.93843194,28.528405,0,0,0,1
76.93843194,28.523955,76.94353455,28.528405,0,0,0.039392593,0.960607407
76.94353455,28.523955,76.94863716,28.528405,0,0,0,1
76.94863716,28.523955,76.95373976,28.528405,0,0.286836,0,0.713164
76.95373976,28.523955,76.95884237,28.528405,0,0,0.145976,0.854024
76.95884237,28.523955,76.96394498,28.528405,0,0,0,1
76.96394498,28.523955,76.96904759,28.528405,0,0,0,1
76.96904759,28.523955,76.97415019,28.528405,0.040428,0,0.065336,0.894236
76.97415019,28.523955,76.9792528,28.528405,0,0,0.13298,0.86702
76.9792528,28.523955,76.98435541,28.528405,0,0,0.238892,0.761108
76.98435541,28.523955,76.98945802,28.528405,0.011252,0.006404,0.132472,0.849872
76.98945802,28.523955,76.99456063,28.528405,0,0,0,1
76.99456063,28.523955,76.99966323,28.528405,0,0,0,1
76.99966323,28.523955,77.00476584,28.528405,0,0,0.151168,0.848832
77.00476584,28.523955,77.00986845,28.528405,0,0,0.08822,0.91178
77.00986845,28.523955,77.01497106,28.528405,0,0,0.144872,0.855128
77.01497106,28.523955,77.02007366,28.528405,0,0,0,1
77.02007366,28.523955,77.02517627,28.528405,0,0,0.058816,0.941184
77.02517627,28.523955,77.03027888,28.528405,0.00452,0,0.218008,0.777472
77.03027888,28.523955,77.03538149,28.528405,0,0,0.455028,0.544972
77.03538149,28.523955,77.0404841,28.528405,0,0,0.362336,0.637664
77.0404841,28.523955,77.0455867,28.528405,0,0,0.130688,0.869312
77.0455867,28.523955,77.05068931,28.528405,0,0,0.147504,0.852496
77.05068931,28.523955,77.05579192,28.528405,0,0,0.77302,0.22698
77.05579192,28.523955,77.06089453,28.528405,0,0.02476,0.292872,0.682368
77.06089453,28.523955,77.06599713,28.528405,0,0,0.445244,0.554756
77.07109974,28.523955,77.07620235,28.528405,0,0,0.349084,0.650916
77.06599713,28.523955,77.07109974,28.528405,0,0,0.649392,0.350608
77.07620235,28.523955,77.08130496,28.528405,0,0.765952,0.049576,0.184472
77.08130496,28.523955,77.08640757,28.528405,0,0,0.025108,0.974892
77.08640757,28.523955,77.09151017,28.528405,0,0,0.097912,0.902088
77.09151017,28.523955,77.09661278,28.528405,0,0.029568,0.404296,0.566136
77.09661278,28.523955,77.10171539,28.528405,0,0.026496,0.02594,0.947564
77.10171539,28.523955,77.106818,28.528405,0,0,0.2792,0.7208
77.106818,28.523955,77.11192061,28.528405,0,0,0.361652,0.638348
77.11192061,28.523955,77.11702321,28.528405,0,0,0.427064,0.572936
77.11702321,28.523955,77.12212582,28.528405,0,0,0.162328,0.837672
77.12212582,28.523955,77.12722843,28.528405,0,0.015392,0.400028,0.58458
77.12722843,28.523955,77.13233104,28.528405,0,0,0.811652,0.188348
77.13233104,28.523955,77.13743364,28.528405,0,0.594664,0.048372,0.356964
77.13743364,28.523955,77.14253625,28.528405,0,0,0.156396,0.843604
77.14253625,28.523955,77.14763886,28.528405,0,0.039804,0.158636,0.80156
77.14763886,28.523955,77.15274147,28.528405,0,0.15176,0.046136,0.802104
77.15274147,28.523955,77.15784408,28.528405,0,0.007388,0.202808,0.789804
77.15784408,28.523955,77.16294668,28.528405,0,0,0.153644,0.846356
77.16294668,28.523955,77.16804929,28.528405,0,0,0.245012,0.754988
77.16804929,28.523955,77.1731519,28.528405,0,0.0385,0.627224,0.334276
77.1731519,28.523955,77.17825451,28.528405,0,0.13868,0.67068,0.19064
77.17825451,28.523955,77.18335711,28.528405,0,0.11232,0.717388,0.170292
77.18335711,28.523955,77.18845972,28.528405,0,0,0.250964,0.749036
77.18845972,28.523955,77.19356233,28.528405,0,0.443412,0.241704,0.314884
77.19866494,28.523955,77.20376755,28.528405,0,0,0.13172,0.86828
77.19356233,28.523955,77.19866494,28.528405,0,0.187148,0.139868,0.672984
77.20376755,28.523955,77.20887015,28.528405,0,0.148328,0.235096,0.616576
77.20887015,28.523955,77.21397276,28.528405,0,0.07786,0.30384,0.6183
77.21397276,28.523955,77.21907537,28.528405,0,0.230156,0.072416,0.697428
77.21907537,28.523955,77.22417798,28.528405,0,0.053828,0.072868,0.873304
77.22417798,28.523955,77.22928058,28.528405,0,0.022724,0.248348,0.728928
77.22928058,28.523955,77.23438319,28.528405,0,0.018624,0.207396,0.77398
77.23438319,28.523955,77.2394858,28.528405,0,0.18628,0,0.81372
77.2394858,28.523955,77.24458841,28.528405,0,0.113936,0.6738,0.212264
77.24458841,28.523955,77.24969102,28.528405,0,0,0.781616,0.218384
77.24969102,28.523955,77.25479362,28.528405,0,0,0,1
77.25479362,28.523955,77.25989623,28.528405,0,0.594364,0,0.405636
77.25989623,28.523955,77.26499884,28.528405,0,0.12732,0,0.87268
77.26499884,28.523955,77.27010145,28.528405,0,0,0.578064,0.421936
77.27010145,28.523955,77.27520405,28.528405,0,0,0.425596,0.574404
77.27520405,28.523955,77.28030666,28.528405,0,0.65316,0,0.34684
77.28030666,28.523955,77.28540927,28.528405,0,0.467004,0.038944,0.494052
77.28540927,28.523955,77.29051188,28.528405,0,0.041308,0.040196,0.918496
77.29051188,28.523955,77.29561449,28.528405,0,0.012192,0.533364,0.454444
77.29561449,28.523955,77.30071709,28.528405,0,0,0.756952,0.243048
77.30071709,28.523955,77.3058197,28.528405,0,0,0.248592,0.751408
77.3058197,28.523955,77.31092231,28.528405,0,0,0.779432,0.220568
77.31092231,28.523955,77.31602492,28.528405,0,0,0.517488,0.482512
77.31602492,28.523955,77.32112752,28.528405,0,0.16688,0.359192,0.473928
77.32112752,28.523955,77.32623013,28.528405,0,0,0.318236,0.681764
77.32623013,28.523955,77.33133274,28.528405,0,0,0.179156,0.820844
77.33133274,28.523955,77.33643535,28.528405,0,0.036168,0.065196,0.898636
77.33643535,28.523955,77.34153796,28.528405,0,0,0.097156,0.902844
77.34153796,28.523955,77.34664056,28.528405,0,0,0.153664,0.846336
77.34664056,28.523955,77.35174317,28.528405,0,0.02626,0.264096,0.709644
76.846585,28.519505,76.85168761,28.523955,0,0,0.034637037,0.965362963
76.85168761,28.519505,76.85679022,28.523955,0,0,0.30362963,0.69637037
76.85679022,28.519505,76.86189282,28.523955,0,0,0,1
76.86189282,28.519505,76.86699543,28.523955,0,0,0,1
76.86699543,28.519505,76.87209804,28.523955,0,0.599471605,0,0.400528395
76.87209804,28.519505,76.87720065,28.523955,0,0.655249383,0,0.344750617
76.87720065,28.519505,76.88230325,28.523955,0,0.368444444,0,0.631555556
76.88230325,28.519505,76.88740586,28.523955,0,0.394464198,0,0.605535802
76.88740586,28.519505,76.89250847,28.523955,0,0,0,1
76.89250847,28.519505,76.89761108,28.523955,0,0,0,1
76.89761108,28.519505,76.90271369,28.523955,0,0.028434568,0,0.971565432
76.90271369,28.519505,76.90781629,28.523955,0,0,0.066750617,0.933249383
76.90781629,28.519505,76.9129189,28.523955,0,0,0,1
76.9129189,28.519505,76.91802151,28.523955,0,0,0.094967901,0.905032099
76.91802151,28.519505,76.92312412,28.523955,0,0,0.23937284,0.76062716
76.92312412,28.519505,76.92822672,28.523955,0,0,0,1
76.92822672,28.519505,76.93332933,28.523955,0,0,0,1
76.93332933,28.519505,76.93843194,28.523955,0,0,0.388795062,0.611204938
76.93843194,28.519505,76.94353455,28.523955,0,0.119451852,0.241002469,0.639545679
76.94353455,28.519505,76.94863716,28.523955,0,0,0,1
76.94863716,28.519505,76.95373976,28.523955,0,0,0,1
76.95373976,28.519505,76.95884237,28.523955,0,0,0.013692,0.986308
76.95884237,28.519505,76.96394498,28.523955,0,0.165408,0,0.834592
76.96394498,28.519505,76.96904759,28.523955,0,0,0.029412,0.970588
76.96904759,28.519505,76.97415019,28.523955,0.034752,0,0.433676,0.531572
76.97415019,28.519505,76.9792528,28.523955,0,0,0,1
76.9792528,28.519505,76.98435541,28.523955,0,0.368924,0,0.631076
76.98435541,28.519505,76.98945802,28.523955,0,0,0.035992,0.964008
76.98945802,28.519505,76.99456063,28.523955,0,0,0,1
76.99456063,28.519505,76.99966323,28.523955,0,0,0.104544,0.895456
76.99966323,28.519505,77.00476584,28.523955,0,0,0.123336,0.876664
77.00476584,28.519505,77.00986845,28.523955,0,0.016508,0,0.983492
77.00986845,28.519505,77.01497106,28.523955,0,0,0.069776,0.930224
77.01497106,28.519505,77.02007366,28.523955,0,0,0.193376,0.806624
77.02007366,28.519505,77.02517627,28.523955,0.018404,0,0.255436,0.72616
77.02517627,28.519505,77.03027888,28.523955,0,0.051376,0.066012,0.882612
77.03027888,28.519505,77.03538149,28.523955,0,0,0.190504,0.809496
77.0404841,28.519505,77.0455867,28.523955,0,0.032696,0.049588,0.917716
77.03538149,28.519505,77.0404841,28.523955,0,0,0.333964,0.666036
77.0455867,28.519505,77.05068931,28.523955,0,0,0.361196,0.638804
77.05068931,28.519505,77.05579192,28.523955,0,0,0.305536,0.694464
77.05579192,28.519505,77.06089453,28.523955,0,0,0.416824,0.583176
77.06089453,28.519505,77.06599713,28.523955,0,0,0.335592,0.664408
77.06599713,28.519505,77.07109974,28.523955,0,0,0.292944,0.707056
77.07109974,28.519505,77.07620235,28.523955,0,0,0.281168,0.718832
77.07620235,28.519505,77.08130496,28.523955,0,0.496052,0.0601,0.443848
77.08130496,28.519505,77.08640757,28.523955,0,0.372096,0.061636,0.566268
77.08640757,28.519505,77.09151017,28.523955,0,0,0.376876,0.623124
77.09151017,28.519505,77.09661278,28.523955,0,0,0.3763,0.6237
77.09661278,28.519505,77.10171539,28.523955,0,0,0.350508,0.649492
77.10171539,28.519505,77.106818,28.523955,0,0.016568,0.607992,0.37544
77.106818,28.519505,77.11192061,28.523955,0,0,0.483636,0.516364
77.11192061,28.519505,77.11702321,28.523955,0,0,0.401912,0.598088
77.11702321,28.519505,77.12212582,28.523955,0,0,0.715476,0.284524
77.12212582,28.519505,77.12722843,28.523955,0,0,0.82918,0.17082
77.12722843,28.519505,77.13233104,28.523955,0,0,0.832652,0.167348
77.13233104,28.519505,77.13743364,28.523955,0,0,0.474224,0.525776
77.13743364,28.519505,77.14253625,28.523955,0,0.060484,0,0.939516
77.14253625,28.519505,77.14763886,28.523955,0,0,0.351252,0.648748
77.14763886,28.519505,77.15274147,28.523955,0,0.023932,0.297404,0.678664
77.15784408,28.519505,77.16294668,28.523955,0,0,0.048812,0.951188
77.15274147,28.519505,77.15784408,28.523955,0,0,0.32364,0.67636
77.16294668,28.519505,77.16804929,28.523955,0,0.065,0.3347,0.6003
77.1731519,28.519505,77.17825451,28.523955,0,0.823552,0,0.176448
77.16804929,28.519505,77.1731519,28.523955,0,0.101824,0.175828,0.722348
77.17825451,28.519505,77.18335711,28.523955,0,0.47694,0.148004,0.375056
77.18335711,28.519505,77.18845972,28.523955,0,0.07434,0.7023,0.22336
77.18845972,28.519505,77.19356233,28.523955,0,0,0.464168,0.535832
77.19356233,28.519505,77.19866494,28.523955,0,0.044024,0.592612,0.363364
77.19866494,28.519505,77.20376755,28.523955,0,0.111424,0.375908,0.512668
77.20376755,28.519505,77.20887015,28.523955,0,0.37608,0.053088,0.570832
77.20887015,28.519505,77.21397276,28.523955,0,0.496508,0.022248,0.481244
77.21397276,28.519505,77.21907537,28.523955,0,0.689952,0.00386,0.306188
77.21907537,28.519505,77.22417798,28.523955,0,0.076708,0,0.923292
77.22928058,28.519505,77.23438319,28.523955,0,0.60388,0.068588,0.327532
77.22417798,28.519505,77.22928058,28.523955,0,0,0.165544,0.834456
77.23438319,28.519505,77.2394858,28.523955,0,0.388644,0.039812,0.571544
77.2394858,28.519505,77.24458841,28.523955,0,0,0,1
77.24458841,28.519505,77.24969102,28.523955,0,0,0.740492,0.259508
77.24969102,28.519505,77.25479362,28.523955,0,0,0.820948,0.179052
77.25479362,28.519505,77.25989623,28.523955,0,0.584324,0.02206,0.393616
77.25989623,28.519505,77.26499884,28.523955,0,0.23004,0.49564,0.27432
77.26499884,28.519505,77.27010145,28.523955,0,0,0.702192,0.297808
77.27010145,28.519505,77.27520405,28.523955,0,0.040336,0.802176,0.157488
77.27520405,28.519505,77.28030666,28.523955,0,0.379708,0.178768,0.441524
77.28030666,28.519505,77.28540927,28.523955,0,0.504784,0.032792,0.462424
77.28540927,28.519505,77.29051188,28.523955,0,0,0.120828,0.879172
77.29051188,28.519505,77.29561449,28.523955,0,0.02782,0,0.97218
77.29561449,28.519505,77.30071709,28.523955,0,0,0.571416,0.428584
77.30071709,28.519505,77.3058197,28.523955,0,0.166492,0.16262,0.670888
77.3058197,28.519505,77.31092231,28.523955,0,0.092172,0.155452,0.752376
77.31092231,28.519505,77.31602492,28.523955,0,0,0.476884,0.523116
77.31602492,28.519505,77.32112752,28.523955,0,0,0.717484,0.282516
77.32112752,28.519505,77.32623013,28.523955,0,0,0.797928,0.202072
77.32623013,28.519505,77.33133274,28.523955,0,0,0.338888,0.661112
77.33133274,28.519505,77.33643535,28.523955,0,0,0.286056,0.713944
77.33643535,28.519505,77.34153796,28.523955,0.049148,0,0,0.950852
77.34153796,28.519505,77.34664056,28.523955,0,0,0,1
77.34664056,28.519505,77.35174317,28.523955,0,0,0.111828,0.888172
76.846585,28.515055,76.85168761,28.519505,0,0,0.240869136,0.759130864
76.85168761,28.515055,76.85679022,28.519505,0,0.428562963,0.104962963,0.466474074
76.85679022,28.515055,76.86189282,28.519505,0,0.033120988,0.018814815,0.948064198
76.86189282,28.515055,76.86699543,28.519505,0,0,0,1
76.86699543,28.515055,76.87209804,28.519505,0.036953086,0,0,0.963046914
76.87209804,28.515055,76.87720065,28.519505,0.10382716,0,0,0.89617284
76.87720065,28.515055,76.88230325,28.519505,0,0.510735802,0,0.489264198
76.88230325,28.515055,76.88740586,28.519505,0,0,0,1
76.89250847,28.515055,76.89761108,28.519505,0,0,0,1
76.88740586,28.515055,76.89250847,28.519505,0,0,0,1
76.846585,28.559555,76.85168761,28.564005,0,0,0,1
76.85168761,28.559555,76.85679022,28.564005,0,0.441353086,0,0.558646914
76.85679022,28.559555,76.86189282,28.564005,0,0,0,1
76.86189282,28.559555,76.86699543,28.564005,0,0,0.206676543,0.793323457
76.86699543,28.559555,76.87209804,28.564005,0,0,0.470059259,0.529940741
76.87209804,28.559555,76.87720065,28.564005,0,0,0,1
76.87720065,28.559555,76.88230325,28.564005,0,0,0,1
