Id,Title,Latitude,Longitude
1555075555,Well Furnished 3BHK Builder Floor at attractive price...Hurry Up***,28.619,77.053
1555385959,2BHK Semi Furnised Builder Floor at attractive price by Bharat Homes,28.619,77.053
1569446856,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.465,77.016
1569446814,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.454,77.009
1569446641,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.46,77.024
1569446545,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.47,77.02
1569446509,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.432,76.958
1539953654,2 BHK Luxury Apartments in Waterfall Residences at Sector 36A Gurgaon,28.474,76.971
1539953223,2 BHK Luxury Apartments in Waterfall Residences at Sector 36A Gurgaon,28.474,76.971
1539953024,2 BHK Luxury Apartments in Waterfall Residences at Sector 36A Gurgaon,28.435,77.058
1569446404,2 BHK Ready to Move Flats in Bhiwadi at Krish Aura,28.445,77.025
1541103472,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.386999999999997,76.94800000000001
1541103234,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.401,76.953
1541102635,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.465,77.016
1541102273,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.451,76.991
1541102169,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.451,76.991
1541101979,"Waterfall Residences in Sector 36A, Gurgaon - 2 BHK Apartment for Sale",28.517,77.075
1561494455,3 bhk flat at affordable price in uttam nagar West,28.619,77.053
1568224434,@Sale ₹15L in Near Nawada Metro Station % 1BHK-550 Sqft@,28.619,77.053
1564180138,we sale a 2 bhk dream homes with car parking in uttam nagar,28.62,77.055
1566458749,"3 BHK 1625 Sq Ft - Available Dwarka Expressway, Gurgaon",28.445999999999998,77.02600000000001
1566458717,"1625 Sq Ft  Invest Flat availableDwarka Expressway, Gurgaon for Sale",28.445999999999998,77.02600000000001
1564358946,Builder floor available with nice prime location.,28.619,77.053
1564357966,400 mtr distance from Uttam nagar west metro station.,28.619,77.053
1564179566,high designs 3 bhk set with negotiable price in west delhi,28.62,77.055
1564178560,110 gaj semi furnished 3 bedroom set in prime locations,28.62,77.055
1564178007,call sunny or book 3bhk property only rupees 46 lac,28.62,77.055
1564177412,2 bhk 60 sq yard royal flats with 90% home loans,28.62,77.055
1566458349,"1625 Sq Ft  available for Sale in Dwarka Expressway, Gurgaon",28.432,76.958
1566458289,"3 BHK Flat, Flat for Sale in Dwarka Expressway, Gurgaon",28.432,76.958
1566458236,"3 Bedroom Flat for Sale in Dwarka Expressway, Gurgaon",28.45,77.024
1566457905,"Luxury Flat, Only 3 BHK Flat for Sale",28.479,77.077
1566457888,"3 BHK Flat Dwarka Expressway, Gurgaon",28.432,76.958
1566457831,Invest 3 BHK Appartment of Sale,28.416,77.001
1566457619,"1625 Sq Ft  3 BHK Flat Available for Sale in Dwarka Expressway, Gurgao",28.447,77.023
1566457451,"Invest 3 BHK Builder Floor of Sale Dwarka Expressway, Gurgaon",28.465,77.016
1300579693,malviya nagar flat 1bhk 2 room set for sale,28.534000000000002,77.212
1566463582,@1625 Sq Ft  1.61 Cr   Sale onwards,28.409000000000002,77.046
1568213639,&₹ 11.50 Lacs's&1BHK-400 Sqft&Sale in Uttam Nagar Dwarka More,28.619,77.053
1557806259,Flats-2BHK(850 sqft) Available for sale in Gurgaon- 850,28.484,77.015
1570277454,"Gohana road,Hanuman mandir k pass",28.934,76.596
1563477467,for sale avail 3 bhk 75 sq yard set with all facilities near metro,28.62,77.055
1566274090,1bhk flooe with lowest price in bal udyan road..,28.619,77.053
1557807970,Invest in  independent floor-3BHK(1203 sqft) in Gurgaon -1203,28.511,77.041
1557807678,"Invest in  independent floor-3BHK(1200 sqft) in  ashok vihar, Gurgaon",28.484,77.015
1557806962,Invest in Flats-3BHK(1080 sqft) in Gurgaon 1080,28.465,77.016
1564879844,there is lots of property available in uttam nagar west in your range,28.619,77.053
1563476972,2bhk floor in uttam nagar west,28.619,77.053
1564350904,2 bhk builder floor om vihar,28.627,77.051
1564171191,3 BHK FLAT AVAILABLE  NEAR MARKET,28.619,77.053
1563476780,new deals with perfect builder for 2 bhk 65 sq yard property,28.62,77.055
1566272573,new flats in uttam nagar to dawarka more,28.619,77.053
1557807346,Buy a Flats-3BHK(1200 sqft) in New Colony- 1200,28.465,77.016
1557807097,"Invest in Flats-3BHK(1080 sqft) in New Colony, Gurgaon -1081",28.465,77.016
1567003112,Best price builder floor in uttam nager,28.619,77.053
1563476164,with 90% home loans avail 2 bhk 60 sq yard new flats in your range,28.62,77.055
1554711894,1Bhk nearby metro in uttam nagar with 90% bank loan newly built flat,28.619,77.053
1564502226,1+1 flat new floor,28.611,77.056
1564829781,2 BHK FLAT LIFT WITH BIKE PARKING,28.619,77.053
1564344381,2 bhk builder floor in om vihar near metro station,28.627,77.051
1564162385,1BHK NEAR BY  ROAD AND METRO,28.619,77.053
1563468232,ultra luxury 3 bhk property avail with car parking or free hold,28.619,77.053
1566263560,3 BHK flats for sale near dwarka sec-8,28.570999999999998,77.07600000000001
1564868446,2BHK //64 SQ. YRD //MAHADEV FLOOR // NEARBY METRO & MARKET,28.619,77.053
1563466902,3BHK FLOOR PRIMARY LOCATION LOAN FACILITY AVAILABLE1,28.619,77.053
1566262036,3 BHK Apartment for sale in Rajnager part-2 near dwarka sec-8,28.570999999999998,77.07600000000001
1559712535,all facility available in uttam nagar flats,28.619,77.053
1559679614,bharat homes property with all faci,28.619,77.053
1555209663,3BHK FLOORS AT UTTAM NAGAR WEST,28.619,77.053
1556393057,Charming floor 2bedrooms 1hull pm awas yojana 90%home loan with lift,28.619,77.053
1564866609,2BHK //MAHADEV FLOOR// 58 SQ. YRD // NEAR BY MARKET,28.619,77.053
