xmin,ymin,xmax,ymax,olx_houses,olx_offices,gp_groceries,gp_shops_restaurants,gp_tansport
76.91802151,28.541755,76.92312412,28.546205,0,0,0,0,0
76.92312412,28.541755,76.92822672,28.546205,0,0,0,0,0
76.92822672,28.541755,76.93332933,28.546205,0,0,0,0,0
76.93332933,28.541755,76.93843194,28.546205,0,0,0,0,0
76.94353455,28.541755,76.94863716,28.546205,0,0,0,0,0
76.93843194,28.541755,76.94353455,28.546205,0,0,0,0,0
76.94863716,28.541755,76.95373976,28.546205,0,0,0,0,0
76.95373976,28.541755,76.95884237,28.546205,0,0,0,0,0
76.95884237,28.541755,76.96394498,28.546205,0,0,0,0,0
76.96394498,28.541755,76.96904759,28.546205,0,0,0,0,0
76.96904759,28.541755,76.97415019,28.546205,0,0,0,0,0
76.97415019,28.541755,76.9792528,28.546205,0,0,0,0,0
76.9792528,28.541755,76.98435541,28.546205,0,0,0,0,0
76.98435541,28.541755,76.98945802,28.546205,0,0,0,0,1
76.98945802,28.541755,76.99456063,28.546205,0,0,0,0,0
76.99456063,28.541755,76.99966323,28.546205,0,0,0,0,0
76.99966323,28.541755,77.00476584,28.546205,0,0,0,0,0
77.00476584,28.541755,77.00986845,28.546205,0,0,0,0,0
77.00986845,28.541755,77.01497106,28.546205,0,0,1,0,0
77.01497106,28.541755,77.02007366,28.546205,0,0,0,0,2
77.02007366,28.541755,77.02517627,28.546205,0,0,0,0,0
77.02517627,28.541755,77.03027888,28.546205,2,0,0,0,0
77.03027888,28.541755,77.03538149,28.546205,0,0,0,0,0
77.03538149,28.541755,77.04048409999999,28.546205,0,0,0,0,0
77.04048409999999,28.541755,77.04558670000002,28.546205,0,0,0,0,0
77.04558670000002,28.541755,77.05068931,28.546205,4,0,0,1,1
77.05068931,28.541755,77.05579192,28.546205,2,0,0,0,1
77.05579192,28.541755,77.06089453,28.546205,0,0,0,0,0
77.06089453,28.541755,77.06599713,28.546205,0,0,0,0,2
77.06599713,28.541755,77.07109974,28.546205,0,0,0,0,0
77.07109974,28.541755,77.07620235,28.546205,0,0,0,0,0
77.07620235,28.541755,77.08130496,28.546205,0,0,0,0,0
77.08130496,28.541755,77.08640757,28.546205,0,0,0,0,0
77.08640757,28.541755,77.09151017,28.546205,0,0,0,0,0
77.09151017,28.541755,77.09661278,28.546205,0,0,0,0,0
77.09661278,28.541755,77.10171539,28.546205,0,0,0,0,0
77.10171539,28.541755,77.106818,28.546205,0,0,0,0,0
77.106818,28.541755,77.11192061,28.546205,0,0,0,0,0
77.11192061,28.541755,77.11702321,28.546205,0,0,8,0,1
77.11702321,28.541755,77.12212582,28.546205,0,0,7,7,9
77.12212582,28.541755,77.12722843,28.546205,0,0,35,90,1
77.12722843,28.541755,77.13233104,28.546205,32,0,9,57,0
77.13233104,28.541755,77.13743364,28.546205,0,0,0,0,0
77.13743364,28.541755,77.14253625,28.546205,0,0,0,0,0
77.14763886,28.541755,77.15274147,28.546205,0,0,0,1,0
77.14253625,28.541755,77.14763886,28.546205,0,0,0,0,0
77.15274147,28.541755,77.15784408,28.546205,0,0,38,114,0
77.15784408,28.541755,77.16294668,28.546205,0,0,0,0,0
77.16294668,28.541755,77.16804929,28.546205,0,0,3,0,7
77.16804929,28.541755,77.17315190000001,28.546205,0,0,0,0,0
77.17315190000001,28.541755,77.17825451,28.546205,0,0,0,0,0
77.17825451,28.541755,77.18335711,28.546205,0,0,3,2,5
77.18335711,28.541755,77.18845972,28.546205,27,0,27,16,2
77.18845972,28.541755,77.19356233,28.546205,2,0,6,3,3
77.19356233,28.541755,77.19866494,28.546205,1,0,3,0,4
77.19866494,28.541755,77.20376755,28.546205,0,0,2,9,6
77.20376755,28.541755,77.20887015,28.546205,0,0,5,4,10
77.20887015,28.541755,77.21397276,28.546205,6,0,0,2,4
77.21397276,28.541755,77.21907537,28.546205,2,0,0,0,4
77.21907537,28.541755,77.22417798,28.546205,2,0,0,3,4
77.22417798,28.541755,77.22928058,28.546205,1,0,0,1,2
77.22928058,28.541755,77.23438319,28.546205,0,0,3,1,3
77.23438319,28.541755,77.2394858,28.546205,0,0,0,0,0
77.2394858,28.541755,77.24458841,28.546205,0,0,1,5,3
77.24458841,28.541755,77.24969102,28.546205,0,0,6,9,0
77.24969102,28.541755,77.25479362,28.546205,1,0,32,44,3
77.25479362,28.541755,77.25989623,28.546205,23,0,11,12,0
77.25989623,28.541755,77.26499884,28.546205,0,0,1,4,4
77.26499884,28.541755,77.27010145,28.546205,0,0,0,0,0
77.27010145,28.541755,77.27520405,28.546205,0,0,0,0,1
77.27520405,28.541755,77.28030666,28.546205,0,0,1,33,3
77.28030666,28.541755,77.28540927,28.546205,0,0,0,0,0
77.28540927,28.541755,77.29051188,28.546205,18,0,0,0,0
77.29051188,28.541755,77.29561449,28.546205,0,0,1,0,0
77.29561449,28.541755,77.30071709,28.546205,0,0,8,2,0
77.30071709,28.541755,77.3058197,28.546205,3,0,18,88,2
77.3058197,28.541755,77.31092231,28.546205,0,0,0,0,2
77.31092231,28.541755,77.31602492,28.546205,0,0,0,0,0
77.31602492,28.541755,77.32112752,28.546205,0,0,0,0,0
77.32112752,28.541755,77.32623013,28.546205,0,0,0,0,0
77.32623013,28.541755,77.33133274,28.546205,5,0,1,0,0
77.33133274,28.541755,77.33643535,28.546205,0,0,2,0,3
77.33643535,28.541755,77.34153796,28.546205,1,0,1,0,0
77.34153796,28.541755,77.34664056,28.546205,0,0,0,1,0
77.34664056,28.541755,77.35174317,28.546205,0,0,0,0,0
76.846585,28.537305,76.85168761,28.541755,0,0,0,0,0
76.85168761,28.537305,76.85679022,28.541755,0,0,0,0,0
76.85679022,28.537305,76.86189282,28.541755,0,0,0,0,0
76.86189282,28.537305,76.86699543,28.541755,0,0,0,0,0
76.86699543,28.537305,76.87209804,28.541755,0,0,0,0,0
76.87209804,28.537305,76.87720065,28.541755,0,0,0,0,0
76.87720065,28.537305,76.88230325,28.541755,0,0,0,0,0
76.88230325,28.537305,76.88740586,28.541755,0,0,0,0,0
76.88740586,28.537305,76.89250847,28.541755,0,0,0,0,0
76.89250847,28.537305,76.89761108,28.541755,0,0,0,0,0
76.89761108,28.537305,76.90271369,28.541755,0,0,0,0,0
76.90271369,28.537305,76.90781629,28.541755,0,0,0,0,0
76.90781629,28.537305,76.91291890000001,28.541755,0,0,0,0,0
76.91291890000001,28.537305,76.91802151,28.541755,0,0,0,0,0
76.91802151,28.537305,76.92312412,28.541755,0,0,0,0,0
76.92312412,28.537305,76.92822672,28.541755,0,0,0,0,0
76.92822672,28.537305,76.93332933,28.541755,0,0,0,0,0
76.93332933,28.537305,76.93843194,28.541755,0,0,0,0,0
76.93843194,28.537305,76.94353455,28.541755,0,0,0,0,0
76.94353455,28.537305,76.94863716,28.541755,0,0,0,0,0
76.94863716,28.537305,76.95373976,28.541755,0,0,0,0,0
76.95373976,28.537305,76.95884237,28.541755,0,0,0,0,0
76.96394498,28.537305,76.96904759,28.541755,0,0,0,0,0
76.95884237,28.537305,76.96394498,28.541755,0,0,0,0,0
76.96904759,28.537305,76.97415019,28.541755,0,0,0,0,0
76.97415019,28.537305,76.9792528,28.541755,0,0,0,0,0
76.9792528,28.537305,76.98435541,28.541755,0,0,0,0,0
76.98435541,28.537305,76.98945802,28.541755,0,0,0,0,0
76.98945802,28.537305,76.99456063,28.541755,0,0,0,0,0
76.99456063,28.537305,76.99966323,28.541755,0,0,0,0,0
76.99966323,28.537305,77.00476584,28.541755,0,0,0,0,0
77.00476584,28.537305,77.00986845,28.541755,0,0,0,0,0
77.00986845,28.537305,77.01497106,28.541755,0,0,0,0,0
77.01497106,28.537305,77.02007366,28.541755,0,0,0,0,0
77.02007366,28.537305,77.02517627,28.541755,0,0,0,0,0
77.02517627,28.537305,77.03027888,28.541755,0,0,0,0,1
77.03027888,28.537305,77.03538149,28.541755,0,0,0,0,3
77.03538149,28.537305,77.04048409999999,28.541755,0,0,0,0,0
77.04048409999999,28.537305,77.04558670000002,28.541755,0,0,0,0,0
77.04558670000002,28.537305,77.05068931,28.541755,0,0,0,0,0
77.05068931,28.537305,77.05579192,28.541755,0,0,0,0,4
77.05579192,28.537305,77.06089453,28.541755,0,0,0,0,0
77.06089453,28.537305,77.06599713,28.541755,0,0,0,0,0
77.06599713,28.537305,77.07109974,28.541755,0,0,0,0,0
77.07109974,28.537305,77.07620235,28.541755,0,0,0,0,0
77.07620235,28.537305,77.08130496,28.541755,0,0,0,0,0
77.08130496,28.537305,77.08640757,28.541755,0,0,0,0,0
77.08640757,28.537305,77.09151017,28.541755,0,0,0,0,1
77.09661278,28.537305,77.10171539,28.541755,0,0,0,0,0
77.09151017,28.537305,77.09661278,28.541755,0,0,0,0,3
77.10171539,28.537305,77.106818,28.541755,0,0,0,0,0
77.106818,28.537305,77.11192061,28.541755,0,0,0,0,0
77.11192061,28.537305,77.11702321,28.541755,1,0,0,4,2
77.11702321,28.537305,77.12212582,28.541755,9,0,4,10,0
77.12212582,28.537305,77.12722843,28.541755,0,0,1,0,0
77.12722843,28.537305,77.13233104,28.541755,0,0,2,7,0
77.13233104,28.537305,77.13743364,28.541755,0,0,0,0,1
77.13743364,28.537305,77.14253625,28.541755,0,0,0,2,5
77.14253625,28.537305,77.14763886,28.541755,0,0,3,2,1
77.15274147,28.537305,77.15784408,28.541755,1,0,23,39,7
77.14763886,28.537305,77.15274147,28.541755,0,0,6,1,0
77.15784408,28.537305,77.16294668,28.541755,0,0,0,0,0
77.16294668,28.537305,77.16804929,28.541755,0,0,0,0,5
77.16804929,28.537305,77.17315190000001,28.541755,0,0,0,2,0
77.17315190000001,28.537305,77.17825451,28.541755,0,0,0,0,0
77.17825451,28.537305,77.18335711,28.541755,0,0,1,0,0
77.18335711,28.537305,77.18845972,28.541755,0,0,24,30,3
77.18845972,28.537305,77.19356233,28.541755,0,0,2,3,3
77.19356233,28.537305,77.19866494,28.541755,0,0,4,6,3
77.19866494,28.537305,77.20376755,28.541755,1,0,5,6,4
77.20376755,28.537305,77.20887015,28.541755,0,0,10,2,0
77.20887015,28.537305,77.21397276,28.541755,2,0,21,22,5
77.21397276,28.537305,77.21907537,28.541755,5,0,15,13,1
77.21907537,28.537305,77.22417798,28.541755,0,0,3,5,1
77.22417798,28.537305,77.22928058,28.541755,10,0,2,3,0
77.22928058,28.537305,77.23438319,28.541755,0,0,1,3,4
77.23438319,28.537305,77.2394858,28.541755,2,0,8,3,3
77.2394858,28.537305,77.24458841,28.541755,0,0,6,2,0
77.24458841,28.537305,77.24969102,28.541755,0,0,15,24,4
77.24969102,28.537305,77.25479362,28.541755,0,0,3,22,2
77.25479362,28.537305,77.25989623,28.541755,1,0,23,63,9
77.25989623,28.537305,77.26499884,28.541755,3,0,8,42,11
77.26499884,28.537305,77.27010145,28.541755,0,0,2,6,6
77.27010145,28.537305,77.27520405,28.541755,0,0,2,5,0
77.27520405,28.537305,77.28030666,28.541755,0,0,4,12,0
77.28030666,28.537305,77.28540927,28.541755,0,0,5,0,6
77.28540927,28.537305,77.29051188,28.541755,0,0,5,4,2
77.29561449,28.537305,77.30071709,28.541755,0,0,22,67,4
77.29051188,28.537305,77.29561449,28.541755,0,0,2,0,4
77.30071709,28.537305,77.3058197,28.541755,0,0,0,0,0
77.3058197,28.537305,77.31092231,28.541755,0,0,0,0,0
77.31092231,28.537305,77.31602492,28.541755,0,0,0,0,0
77.31602492,28.537305,77.32112752,28.541755,0,0,0,0,0
77.32112752,28.537305,77.32623013,28.541755,0,0,0,0,0
77.32623013,28.537305,77.33133274,28.541755,0,0,0,0,0
77.33133274,28.537305,77.33643535,28.541755,0,0,2,0,0
77.33643535,28.537305,77.34153796,28.541755,6,0,0,0,0
77.34153796,28.537305,77.34664056,28.541755,0,0,2,0,0
77.34664056,28.537305,77.35174317,28.541755,1,0,0,0,0
76.846585,28.532854999999998,76.85168761,28.537305,0,0,0,0,0
76.85168761,28.532854999999998,76.85679022,28.537305,0,0,0,0,0
76.85679022,28.532854999999998,76.86189282,28.537305,0,0,0,0,0
76.86189282,28.532854999999998,76.86699543,28.537305,0,0,0,0,0
76.86699543,28.532854999999998,76.87209804,28.537305,0,0,0,0,0
76.87209804,28.532854999999998,76.87720065,28.537305,0,0,0,0,0
76.87720065,28.532854999999998,76.88230325,28.537305,0,0,0,0,0
76.88230325,28.532854999999998,76.88740586,28.537305,0,0,0,0,0
76.88740586,28.532854999999998,76.89250847,28.537305,0,0,0,0,0
76.89250847,28.532854999999998,76.89761108,28.537305,0,0,0,0,0
76.89761108,28.532854999999998,76.90271369,28.537305,0,0,0,0,0
76.90271369,28.532854999999998,76.90781629,28.537305,0,0,0,0,0
76.90781629,28.532854999999998,76.91291890000001,28.537305,0,0,0,0,0
76.91291890000001,28.532854999999998,76.91802151,28.537305,0,0,0,0,0
76.91802151,28.532854999999998,76.92312412,28.537305,0,0,0,0,0
76.92312412,28.532854999999998,76.92822672,28.537305,0,0,0,0,0
76.92822672,28.532854999999998,76.93332933,28.537305,0,0,0,0,0
76.93332933,28.532854999999998,76.93843194,28.537305,0,0,0,0,0
76.93843194,28.532854999999998,76.94353455,28.537305,0,0,0,0,0
76.94353455,28.532854999999998,76.94863716,28.537305,0,0,0,0,0
76.94863716,28.532854999999998,76.95373976,28.537305,0,0,0,0,0
76.95373976,28.532854999999998,76.95884237,28.537305,0,0,0,0,0
76.96394498,28.532854999999998,76.96904759,28.537305,0,0,0,0,0
76.95884237,28.532854999999998,76.96394498,28.537305,0,0,0,0,0
76.96904759,28.532854999999998,76.97415019,28.537305,0,0,0,0,0
76.97415019,28.532854999999998,76.9792528,28.537305,0,0,0,0,0
76.9792528,28.532854999999998,76.98435541,28.537305,0,0,0,0,0
76.98435541,28.532854999999998,76.98945802,28.537305,0,0,0,0,1
76.98945802,28.532854999999998,76.99456063,28.537305,0,0,0,0,0
76.99456063,28.532854999999998,76.99966323,28.537305,0,0,0,0,0
76.99966323,28.532854999999998,77.00476584,28.537305,0,0,0,0,0
77.00476584,28.532854999999998,77.00986845,28.537305,0,0,0,0,0
77.00986845,28.532854999999998,77.01497106,28.537305,0,0,0,0,0
77.01497106,28.532854999999998,77.02007366,28.537305,0,0,0,0,0
77.02007366,28.532854999999998,77.02517627,28.537305,0,0,0,0,0
77.02517627,28.532854999999998,77.03027888,28.537305,0,0,0,0,0
77.03027888,28.532854999999998,77.03538149,28.537305,0,0,0,0,0
77.03538149,28.532854999999998,77.04048409999999,28.537305,0,0,0,0,0
77.04048409999999,28.532854999999998,77.04558670000002,28.537305,0,0,0,0,0
77.04558670000002,28.532854999999998,77.05068931,28.537305,0,0,0,13,2
77.05068931,28.532854999999998,77.05579192,28.537305,7,0,2,7,1
77.05579192,28.532854999999998,77.06089453,28.537305,0,0,2,6,2
77.06089453,28.532854999999998,77.06599713,28.537305,0,0,0,0,0
77.06599713,28.532854999999998,77.07109974,28.537305,0,0,0,0,0
77.07109974,28.532854999999998,77.07620235,28.537305,0,0,0,0,0
77.07620235,28.532854999999998,77.08130496,28.537305,0,0,0,0,0
77.08130496,28.532854999999998,77.08640757,28.537305,0,0,0,0,0
77.08640757,28.532854999999998,77.09151017,28.537305,0,0,0,2,0
77.09151017,28.532854999999998,77.09661278,28.537305,0,0,0,0,0
77.09661278,28.532854999999998,77.10171539,28.537305,0,0,0,0,0
77.10171539,28.532854999999998,77.106818,28.537305,0,0,0,0,1
77.106818,28.532854999999998,77.11192061,28.537305,0,0,0,2,1
77.11192061,28.532854999999998,77.11702321,28.537305,0,0,0,0,3
77.11702321,28.532854999999998,77.12212582,28.537305,0,0,0,0,0
77.12212582,28.532854999999998,77.12722843,28.537305,0,0,0,0,0
77.12722843,28.532854999999998,77.13233104,28.537305,0,0,0,0,0
77.13233104,28.532854999999998,77.13743364,28.537305,0,0,0,0,0
77.13743364,28.532854999999998,77.14253625,28.537305,0,0,1,1,4
77.14253625,28.532854999999998,77.14763886,28.537305,0,0,0,4,4
77.14763886,28.532854999999998,77.15274147,28.537305,0,0,10,6,8
77.15274147,28.532854999999998,77.15784408,28.537305,0,0,1,0,2
77.15784408,28.532854999999998,77.16294668,28.537305,0,0,0,0,0
77.16294668,28.532854999999998,77.16804929,28.537305,0,0,0,0,0
77.16804929,28.532854999999998,77.17315190000001,28.537305,0,0,0,1,3
77.17315190000001,28.532854999999998,77.17825451,28.537305,0,0,0,0,0
77.17825451,28.532854999999998,77.18335711,28.537305,0,0,0,0,0
77.18335711,28.532854999999998,77.18845972,28.537305,0,0,5,0,0
77.18845972,28.532854999999998,77.19356233,28.537305,0,0,0,0,0
77.19356233,28.532854999999998,77.19866494,28.537305,52,0,2,1,8
77.19866494,28.532854999999998,77.20376755,28.537305,0,0,1,0,1
77.20376755,28.532854999999998,77.20887015,28.537305,0,0,7,13,2
77.20887015,28.532854999999998,77.21397276,28.537305,31,0,53,134,4
77.21397276,28.532854999999998,77.21907537,28.537305,4,0,15,52,0
77.21907537,28.532854999999998,77.22417798,28.537305,6,0,6,2,1
77.22417798,28.532854999999998,77.22928058,28.537305,0,0,2,1,0
77.22928058,28.532854999999998,77.23438319,28.537305,0,0,6,4,1
77.23438319,28.532854999999998,77.2394858,28.537305,1,0,5,2,1
77.2394858,28.532854999999998,77.24458841,28.537305,0,0,33,11,0
77.24458841,28.532854999999998,77.24969102,28.537305,13,0,1,4,3
77.24969102,28.532854999999998,77.25479362,28.537305,0,0,17,10,3
77.25479362,28.532854999999998,77.25989623,28.537305,1,0,20,67,3
77.25989623,28.532854999999998,77.26499884,28.537305,46,0,13,108,7
77.26499884,28.532854999999998,77.27010145,28.537305,0,0,6,9,3
77.27010145,28.532854999999998,77.27520405,28.537305,1,0,2,10,4
77.27520405,28.532854999999998,77.28030666,28.537305,0,0,0,7,1
77.28030666,28.532854999999998,77.28540927,28.537305,0,0,1,4,0
77.28540927,28.532854999999998,77.29051188,28.537305,0,0,4,6,2
77.29051188,28.532854999999998,77.29561449,28.537305,0,0,8,9,4
77.29561449,28.532854999999998,77.30071709,28.537305,0,0,6,72,0
77.30071709,28.532854999999998,77.3058197,28.537305,0,0,0,3,0
77.3058197,28.532854999999998,77.31092231,28.537305,0,0,0,0,0
77.31092231,28.532854999999998,77.31602492,28.537305,0,0,0,0,0
77.31602492,28.532854999999998,77.32112752,28.537305,0,0,0,0,0
77.32112752,28.532854999999998,77.32623013,28.537305,0,0,0,0,0
77.32623013,28.532854999999998,77.33133274,28.537305,0,0,0,0,0
77.33133274,28.532854999999998,77.33643535,28.537305,0,0,0,0,0
77.33643535,28.532854999999998,77.34153796,28.537305,0,0,0,0,0
77.34153796,28.532854999999998,77.34664056,28.537305,6,0,4,0,0
77.34664056,28.532854999999998,77.35174317,28.537305,0,0,2,0,0
76.846585,28.528405,76.85168761,28.532854999999998,0,0,0,0,0
76.85168761,28.528405,76.85679022,28.532854999999998,0,0,0,0,0
76.85679022,28.528405,76.86189282,28.532854999999998,0,0,0,0,0
76.86189282,28.528405,76.86699543,28.532854999999998,0,0,0,0,0
76.86699543,28.528405,76.87209804,28.532854999999998,0,0,0,0,0
76.87209804,28.528405,76.87720065,28.532854999999998,0,0,0,0,0
76.87720065,28.528405,76.88230325,28.532854999999998,1,0,0,0,0
76.88230325,28.528405,76.88740586,28.532854999999998,0,0,0,0,0
76.88740586,28.528405,76.89250847,28.532854999999998,0,0,0,0,0
76.89250847,28.528405,76.89761108,28.532854999999998,0,0,0,0,0
76.89761108,28.528405,76.90271369,28.532854999999998,0,0,0,0,0
76.90271369,28.528405,76.90781629,28.532854999999998,0,0,0,0,0
76.90781629,28.528405,76.91291890000001,28.532854999999998,0,0,0,0,0
76.91291890000001,28.528405,76.91802151,28.532854999999998,0,0,0,0,0
76.91802151,28.528405,76.92312412,28.532854999999998,0,0,0,0,0
76.92312412,28.528405,76.92822672,28.532854999999998,0,0,0,0,0
76.92822672,28.528405,76.93332933,28.532854999999998,0,0,0,0,0
76.93332933,28.528405,76.93843194,28.532854999999998,0,0,0,0,0
76.93843194,28.528405,76.94353455,28.532854999999998,0,0,0,0,0
76.94353455,28.528405,76.94863716,28.532854999999998,0,0,0,0,0
76.94863716,28.528405,76.95373976,28.532854999999998,0,0,0,0,0
76.95373976,28.528405,76.95884237,28.532854999999998,0,0,0,0,0
76.95884237,28.528405,76.96394498,28.532854999999998,0,0,0,0,0
76.96394498,28.528405,76.96904759,28.532854999999998,0,0,0,0,0
76.96904759,28.528405,76.97415019,28.532854999999998,0,0,0,0,0
76.97415019,28.528405,76.9792528,28.532854999999998,0,0,0,0,0
76.9792528,28.528405,76.98435541,28.532854999999998,0,0,0,0,0
76.98435541,28.528405,76.98945802,28.532854999999998,0,0,0,0,1
76.98945802,28.528405,76.99456063,28.532854999999998,0,0,0,0,0
76.99456063,28.528405,76.99966323,28.532854999999998,0,0,0,0,0
76.99966323,28.528405,77.00476584,28.532854999999998,0,0,0,0,0
77.00476584,28.528405,77.00986845,28.532854999999998,0,0,0,0,0
77.00986845,28.528405,77.01497106,28.532854999999998,0,0,0,0,0
77.01497106,28.528405,77.02007366,28.532854999999998,0,0,0,0,0
77.02007366,28.528405,77.02517627,28.532854999999998,2,0,0,0,0
77.02517627,28.528405,77.03027888,28.532854999999998,0,0,0,0,0
77.03027888,28.528405,77.03538149,28.532854999999998,0,0,0,0,0
77.03538149,28.528405,77.04048409999999,28.532854999999998,0,0,1,0,0
77.04048409999999,28.528405,77.04558670000002,28.532854999999998,0,0,0,0,0
77.04558670000002,28.528405,77.05068931,28.532854999999998,0,0,0,0,0
77.05068931,28.528405,77.05579192,28.532854999999998,0,0,3,18,0
77.05579192,28.528405,77.06089453,28.532854999999998,0,0,0,0,0
77.06089453,28.528405,77.06599713,28.532854999999998,0,0,0,0,1
77.06599713,28.528405,77.07109974,28.532854999999998,0,0,0,0,0
77.07109974,28.528405,77.07620235,28.532854999999998,0,0,0,0,0
77.07620235,28.528405,77.08130496,28.532854999999998,0,0,0,0,1
77.08130496,28.528405,77.08640757,28.532854999999998,0,0,4,2,1
77.08640757,28.528405,77.09151017,28.532854999999998,0,0,5,6,8
77.09151017,28.528405,77.09661278,28.532854999999998,0,0,0,0,0
77.09661278,28.528405,77.10171539,28.532854999999998,0,0,0,0,0
77.10171539,28.528405,77.106818,28.532854999999998,0,0,4,0,0
77.106818,28.528405,77.11192061,28.532854999999998,0,0,0,0,0
77.11192061,28.528405,77.11702321,28.532854999999998,0,0,0,0,0
77.11702321,28.528405,77.12212582,28.532854999999998,0,0,0,0,0
77.12212582,28.528405,77.12722843,28.532854999999998,0,0,0,0,0
77.12722843,28.528405,77.13233104,28.532854999999998,0,0,0,0,0
77.13233104,28.528405,77.13743364,28.532854999999998,0,0,0,0,0
77.13743364,28.528405,77.14253625,28.532854999999998,0,0,2,0,0
77.14253625,28.528405,77.14763886,28.532854999999998,0,0,0,5,2
77.14763886,28.528405,77.15274147,28.532854999999998,0,0,1,1,3
77.15274147,28.528405,77.15784408,28.532854999999998,0,0,6,8,12
77.15784408,28.528405,77.16294668,28.532854999999998,0,0,0,0,0
77.16294668,28.528405,77.16804929,28.532854999999998,0,0,0,0,0
77.16804929,28.528405,77.17315190000001,28.532854999999998,0,0,0,0,0
77.17315190000001,28.528405,77.17825451,28.532854999999998,0,0,0,0,0
77.17825451,28.528405,77.18335711,28.532854999999998,0,0,0,0,0
77.18335711,28.528405,77.18845972,28.532854999999998,0,0,0,0,0
77.18845972,28.528405,77.19356233,28.532854999999998,0,0,0,1,3
77.19356233,28.528405,77.19866494,28.532854999999998,2,0,1,0,3
77.19866494,28.528405,77.20376755,28.532854999999998,2,0,3,3,4
77.20376755,28.528405,77.20887015,28.532854999999998,0,0,6,10,5
77.20887015,28.528405,77.21397276,28.532854999999998,0,0,12,11,0
77.21397276,28.528405,77.21907537,28.532854999999998,11,0,44,79,6
77.21907537,28.528405,77.22417798,28.532854999999998,0,0,18,42,1
77.22928058,28.528405,77.23438319,28.532854999999998,0,0,0,0,2
77.22417798,28.528405,77.22928058,28.532854999999998,0,0,0,0,4
77.23438319,28.528405,77.2394858,28.532854999999998,0,0,0,0,0
77.2394858,28.528405,77.24458841,28.532854999999998,0,0,5,1,1
77.24458841,28.528405,77.24969102,28.532854999999998,0,0,3,3,2
77.24969102,28.528405,77.25479362,28.532854999999998,1,0,1,1,4
77.25479362,28.528405,77.25989623,28.532854999999998,0,0,11,42,6
77.25989623,28.528405,77.26499884,28.532854999999998,0,0,4,21,1
77.26499884,28.528405,77.27010145,28.532854999999998,2,0,3,5,2
77.27010145,28.528405,77.27520405,28.532854999999998,0,0,5,19,4
77.27520405,28.528405,77.28030666,28.532854999999998,0,0,1,4,2
77.28030666,28.528405,77.28540927,28.532854999999998,0,0,0,4,3
77.28540927,28.528405,77.29051188,28.532854999999998,0,0,2,2,2
77.29051188,28.528405,77.29561449,28.532854999999998,35,0,3,2,2
77.29561449,28.528405,77.30071709,28.532854999999998,0,0,4,8,5
77.30071709,28.528405,77.3058197,28.532854999999998,1,0,0,0,1
77.3058197,28.528405,77.31092231,28.532854999999998,0,0,0,0,0
77.31092231,28.528405,77.31602492,28.532854999999998,2,0,0,0,4
77.31602492,28.528405,77.32112752,28.532854999999998,0,0,0,0,1
77.32112752,28.528405,77.32623013,28.532854999999998,0,0,0,0,0
77.32623013,28.528405,77.33133274,28.532854999999998,0,0,0,0,0
77.33133274,28.528405,77.33643535,28.532854999999998,0,0,0,0,0
77.33643535,28.528405,77.34153796,28.532854999999998,0,0,0,0,0
77.34153796,28.528405,77.34664056,28.532854999999998,0,0,0,0,0
77.34664056,28.528405,77.35174317,28.532854999999998,0,0,0,0,0
76.846585,28.523954999999997,76.85168761,28.528405,0,0,0,0,0
76.85168761,28.523954999999997,76.85679022,28.528405,0,0,0,0,0
76.85679022,28.523954999999997,76.86189282,28.528405,0,0,0,0,0
76.86189282,28.523954999999997,76.86699543,28.528405,0,0,0,0,0
76.86699543,28.523954999999997,76.87209804,28.528405,0,0,0,0,0
76.87209804,28.523954999999997,76.87720065,28.528405,0,0,0,0,0
76.87720065,28.523954999999997,76.88230325,28.528405,0,0,0,0,0
76.88230325,28.523954999999997,76.88740586,28.528405,0,0,0,0,0
76.88740586,28.523954999999997,76.89250847,28.528405,0,0,0,0,0
76.89250847,28.523954999999997,76.89761108,28.528405,0,0,0,0,0
76.89761108,28.523954999999997,76.90271369,28.528405,0,0,0,0,0
76.90271369,28.523954999999997,76.90781629,28.528405,0,0,0,0,0
76.90781629,28.523954999999997,76.91291890000001,28.528405,0,0,0,0,0
76.91291890000001,28.523954999999997,76.91802151,28.528405,0,0,0,0,0
76.91802151,28.523954999999997,76.92312412,28.528405,0,0,0,0,0
76.92312412,28.523954999999997,76.92822672,28.528405,0,0,0,0,0
76.92822672,28.523954999999997,76.93332933,28.528405,0,0,0,0,0
76.93332933,28.523954999999997,76.93843194,28.528405,0,0,0,0,0
76.93843194,28.523954999999997,76.94353455,28.528405,0,0,0,0,0
76.94353455,28.523954999999997,76.94863716,28.528405,0,0,0,0,0
76.94863716,28.523954999999997,76.95373976,28.528405,0,0,0,0,0
76.95373976,28.523954999999997,76.95884237,28.528405,0,0,0,0,0
76.95884237,28.523954999999997,76.96394498,28.528405,0,0,0,0,0
76.96394498,28.523954999999997,76.96904759,28.528405,0,0,0,0,0
76.96904759,28.523954999999997,76.97415019,28.528405,0,0,0,0,0
76.97415019,28.523954999999997,76.9792528,28.528405,0,0,0,0,0
76.9792528,28.523954999999997,76.98435541,28.528405,0,0,0,0,0
76.98435541,28.523954999999997,76.98945802,28.528405,0,0,0,0,0
76.98945802,28.523954999999997,76.99456063,28.528405,0,0,0,0,0
76.99456063,28.523954999999997,76.99966323,28.528405,0,0,0,0,0
